Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,District_Mapped,distance_to_beach,distance_to_center,distance_to_airport
5.95,100.0,Đông Bắc,1,1,5.0,20.0,3,16.017943,108.2323619, Hồ Trung Lượng,Hòa Xuân,cẩm lệ,2,5.44339739144731,5.121851887140504,5.384022173354155
4.7,100.0,Bắc,1,1,5.0,20.0,2,15.9999497,108.2153837, Mẹ Thứ,Hòa Xuân,cẩm lệ,2,7.968118372425422,6.620244977365063,6.4817065855884595
2.59,100.0,Nam,1,1,5.0,20.0,1,15.9808853,108.2186425, Liêm Lạc 20,Hòa Xuân,cẩm lệ,2,9.79713739455322,8.749899470551975,8.618163479497229
4.45,100.0,Đông Nam,1,1,5.0,20.0,3,16.0098034,108.2246698, Thanh Lương 16,Hòa Xuân,cẩm lệ,2,6.569163141502388,5.691143295437561,5.751002229346772
5.1,89.0,Đông,1,1,5.0,17.8,1,16.069642,108.193494, Xuân Đán 2,Xuân Hà,thanh khê,7,5.80761911938982,2.2336777925254654,1.689195475717388
5.5,100.0,Tây Nam,1,1,5.0,20.0,3,16.0116113,108.2180265, Bùi Thiện Ngộ,Hòa Xuân,cẩm lệ,2,6.688902546947292,5.3613812907931875,5.307712799426601
4.75,100.0,Đông Bắc,1,1,5.0,20.0,3,16.0119397,108.2184628, Huỳnh Ngọc Đủ,Hòa Xuân,cẩm lệ,2,6.6348607159791335,5.33153100743561,5.287912723977125
5.4,80.0,Tây,1,1,4.55,18.23,3,16.0533557,108.1853664, Nguyễn Phước Nguyên,An Khê,thanh khê,7,6.774998341912,2.8969782532200834,1.8997636081011782
3.6,100.0,Tây Bắc,1,1,5.0,20.0,2,16.0064114,108.1957227, Phong Bắc 6,Hòa Thọ Đông,cẩm lệ,2,8.522706948230406,6.134379610798073,5.67102427678198
7.7,100.0,Đông Bắc,1,1,5.0,20.0,4,16.0215375,108.2271973, Ngô Huy Diễn,Hòa Xuân,cẩm lệ,2,5.268554885050997,4.535753445289174,4.741414732797486
4.15,100.0,Tây Bắc,1,1,5.0,20.0,2,16.009436,108.2250333, Thanh Lương 15,Hòa Xuân,cẩm lệ,2,6.592591728545273,5.740157684836883,5.804053670744137
5.5,74.0,Đông,1,1,4.5,16.5,3,16.0338671,108.2140287, Dương Quảng Hàm,Khuê Trung,cẩm lệ,2,4.965006070932136,2.86626517623562,2.855747595059677
6.2,100.0,Tây,1,1,5.0,20.0,3,16.0534817,108.1772408, Bắc Sơn,Hòa An,cẩm lệ,2,7.628327178622951,3.7441083055638633,2.7517839672031226
6.5,100.0,Đông Bắc,1,1,5.0,20.0,3,16.0208056,108.2356257, Trung Lương 17,Hòa Xuân,cẩm lệ,2,5.042450108649979,5.007937992254888,5.355032698770096
4.3,90.0,Đông Bắc,1,1,5.0,18.0,2,16.0446042,108.1792575, Bùi Giáng,Hòa An,cẩm lệ,2,7.644534627606928,3.8453011495711276,2.867448581740256
5.7,100.0,Đông Bắc,1,1,5.0,20.0,4,16.017943,108.2323619, Hồ Trung Lượng,Hòa Xuân,cẩm lệ,2,5.44339739144731,5.121851887140504,5.384022173354155
7.0,100.0,Đông Bắc,1,1,5.0,20.0,3,16.0215375,108.2271973, Ngô Huy Diễn,Hòa Xuân,cẩm lệ,2,5.268554885050997,4.535753445289174,4.741414732797486
6.2,100.0,Đông Nam,1,1,5.0,20.0,3,16.0208056,108.2356257, Trung Lương 12,Hòa Xuân,cẩm lệ,2,5.042450108649979,5.007937992254888,5.355032698770096
4.95,75.0,Không,1,1,4.0,18.75,3,16.0751042,108.2073603, Trần Cao Vân,Tam Thuận,thanh khê,7,4.446100836465397,1.7687584978483872,2.042094465794425
4.95,90.0,Không,1,1,6.0,15.0,1,16.0594942,108.1593905, Tôn Đức Thắng,Hòa Khánh Nam,liên chiểu,6,9.451907450672875,5.591044255075695,4.6374045145816725
5.5,80.0,Không,1,1,5.0,16.0,3,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546
8.9,125.0,Đông Nam,1,1,5.0,25.0,2,16.0668104,108.1479228, Ngô Văn Sở,Hòa Khánh Nam,liên chiểu,6,10.662008199051003,6.8636487443937355,5.952944790157421
21.2,107.0,Nam,1,1,4.85,22.0,3,16.0738828,108.2199648, Lê Thánh Tôn,Hải Châu I,hải châu,4,3.114644464538067,1.807818819206998,2.612911364622703
10.9,116.0,Tây Nam,1,0,7.4,19.0,2,16.0780294,108.1604759, Hồ Tùng Mậu,Hòa Minh,liên chiểu,6,9.429232576221434,5.839597617309396,5.067746370205996
2.1,100.0,Không,0,1,7.0,14.285714285714286,2,16.0138538,108.1958513, Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,2,7.905836607919737,5.343723328342092,4.853666284353989
3.1,100.0,Không,0,1,4.3,23.255813953488374,2,16.0606335,108.2093442, Phan Thanh,Thạc Gián,thanh khê,7,4.114958404858942,0.26814643826184276,0.8084728356482012
3.05,100.0,Không,0,1,4.0,25.0,2,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546
3.9,150.0,Không,0,1,5.0,30.0,3,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546
2.95,8.0,Không,0,1,7.0,1.1428571428571428,2,16.0640847,108.2154849, Ông Ích Khiêm,Hải Châu II,hải châu,4,3.4319769943146574,0.638925810548818,1.568148765452585
1.95,60.0,Không,0,1,7.745966692414834,7.745966692414834,2,16.0659138,108.20244, Lê Độ,Chính Gián,thanh khê,7,4.827930429819017,1.2030995322567426,0.9626396920034025
4.6,8.0,Không,1,1,5.0,1.6,3,16.0493796,108.2207225, Núi Thành,Hòa Thuận Đông,hải châu,4,3.3445135163991093,1.4966070293743554,2.117951390785364
4.2,100.0,Không,1,1,5.0,20.0,2,16.0085034,108.2266719, Thanh Lương 10,Hòa Xuân,cẩm lệ,2,6.627612511267145,5.8856341084109856,5.971542672911787
6.5,80.0,Không,1,1,5.0,16.0,2,16.081496,108.2445192, Phước Trường 5,Phước Mỹ,sơn trà,3,1.8659597220521946,4.26737976400149,5.2223381131915945
3.6,90.0,Không,0,1,9.486832980505138,9.486832980505138,2,16.0513906,108.2415949, Trần Khánh Dư,Mỹ An,ngũ hành sơn,1,1.6240245937154965,3.3333862288302645,4.215275082677067
3.6,80.0,Không,0,1,5.0,16.0,3,16.0663954,108.2395365, 196 Nguyễn Công Trứ,Phước Mỹ,sơn trà,3,0.8733251193704052,3.076265474006314,4.073890699582458
4.3,56.0,Bắc,0,1,4.0,17.0,3,16.0493796,108.2207225, Núi Thành,Hòa Thuận Đông,hải châu,4,3.3445135163991093,1.4966070293743554,2.117951390785364
7.6,148.0,Nam,0,1,6.8,22.0,4,16.0505268,108.2188087, Hoàng Diệu,Hòa Thuận Đông,hải châu,4,3.461740876029918,1.2692127569131852,1.8794026019593704
7.95,160.0,Không,1,1,7.0,22.857142857142858,2,16.0589472,108.1853248, Hà Huy Tập,An Khê,thanh khê,7,6.690435611944938,2.817100568633591,1.865350542587688
7.95,160.0,Không,1,0,7.0,22.857142857142858,2,16.0631819,108.1848702, Huỳnh Ngọc Huệ,An Khê,thanh khê,7,6.709270586723101,2.890895199502064,2.01527528262713
12.5,155.0,Không,1,1,5.0,31.0,2,16.0578969,108.2434351, Nguyễn Văn Thoại,Phước Mỹ,sơn trà,3,0.8902881268147573,3.4076197650363413,4.363156585853074
4.5,55.0,Bắc,0,1,5.0,11.0,3,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1,1.6599054092668464,3.171826157774691,4.053959031899559
11.5,140.0,Không,1,1,7.0,20.0,4,16.0687479,108.1683392, Hoàng Thị Loan,Hòa Minh,liên chiểu,6,8.486054202752857,4.741117161049356,3.8882494967349563
9.8,119.0,Không,1,1,8.0,14.875,2,16.044107,108.2060114, 451 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,4,5.004469849198954,1.824090898313722,1.4943158010706779
2.55,60.0,Không,0,1,7.745966692414834,7.745966692414834,2,16.0147406,108.2017829, kiệt Bình Thái 4,Hòa Thọ Đông,cẩm lệ,2,7.401546065990472,5.082096109099877,4.701391577228669
5.9,100.0,Không,1,1,5.0,20.0,2,16.0435195,108.2374131, An Dương Vương,Mỹ An,ngũ hành sơn,1,2.6016998195603445,3.285945807855332,4.015363875524866
2.45,56.0,Nam,0,1,8.0,7.0,1,16.06214,108.17636, Nguyễn Như Hạnh,Hòa Minh,liên chiểu,6,7.623297230884605,3.785121722201558,2.8669706276523463
4.6,79.0,Không,0,1,4.3,18.0,3,16.0698397,108.2115701, Lê Duẩn,Tân Chính,thanh khê,7,3.88841536044275,1.1258653402444132,1.690805522306393
2.25,50.0,Không,0,1,5.0,10.0,2,16.0533557,108.1853664, Nguyễn Phước Nguyên,An Khê,thanh khê,7,6.774998341912,2.8969782532200834,1.8997636081011782
6.6,100.0,Không,1,1,5.0,17.0,3,16.0857829,108.2350646, An Hải 20,Nại Hiên Đông,sơn trà,3,2.6700912077504446,3.8253753639738597,4.69142294812829
3.68,100.0,Không,1,1,5.0,20.0,2,15.9867977,108.2149341, Nguyễn Đóa,Hòa Xuân,cẩm lệ,2,9.31991852241516,8.07119888828457,7.902414729909384
25.0,154.0,Không,1,1,6.5,23.0,4,16.062005,108.2217525, Cô Giang,Phước Ninh,hải châu,4,2.7786042238004756,1.1124147320007802,2.1099651205045076
9.5,133.0,Không,1,1,4.1,32.0,2,16.0581969,108.2361718, Phạm Quang Ảnh,An Hải Đông,sơn trà,3,1.42496022338317,2.6298241283414248,3.5869440789468725
11.0,56.0,Không,1,1,3.2,18.0,3,16.0673684,108.2237777, Trần Phú,Hải Châu I,hải châu,4,2.558210581619097,1.5533156309406828,2.522909903863445
6.35,75.0,Không,1,0,5.0,17.0,3,16.0608503,108.1882335, Cù Chính Lan,Hòa Khê,thanh khê,7,6.36249508351294,2.508154722107072,1.5957250726212269
6.7,86.0,Không,1,1,5.0,17.4,3,16.0651431,108.1938068, Bế Văn Đàn,Hòa Khê,thanh khê,7,5.750428674614719,2.0022940220832397,1.2913975924746663
7.9,100.0,Không,1,1,4.5,22.0,3,16.0435195,108.2374131, An Dương Vương,Mỹ An,ngũ hành sơn,1,2.6016998195603445,3.285945807855332,4.015363875524866
7.6,130.0,Không,1,1,7.5,17.0,1,16.0852287,108.2444503, Lê Văn Thứ,Mân Thái,sơn trà,3,2.2749333059299697,4.508300564383235,5.440273863116927
6.2,75.0,Không,1,1,5.0,15.0,3,16.0753885,108.2405825, Trần Thanh Mại,An Hải Bắc,sơn trà,3,1.3802865231515462,3.5519285489079855,4.528059934009785
4.3,94.0,Không,1,1,4.5,21.0,2,16.0549152,108.1724385, Lê Thạch,Hòa An,cẩm lệ,2,8.11241486104981,4.227701217652402,3.244431311718707
4.69,73.0,Không,1,1,4.1,18.0,3,16.0835616,108.235893, An Hải 6,An Hải Bắc,sơn trà,3,2.4133578364639154,3.7047661750690932,4.597648964482552
4.6,90.0,Không,1,1,5.0,18.0,3,16.014748,108.2080599, Hoàng Ngọc Phách,Khuê Trung,cẩm lệ,2,6.97462859040565,4.98531712422861,4.734948187893316
18.5,187.0,Không,1,1,13.0,17.0,2,16.0596637,108.1753966, Tôn Đức Thắng,Hòa Minh,liên chiểu,6,7.7419852425923805,3.8783159118448105,2.9303796768049213
24.5,6.0,Không,1,0,8.0,28.0,3,16.056838,108.236577, Phạm Cự Lượng,An Hải Đông,sơn trà,3,1.4738420346724301,2.686449500793481,3.6289190743495356
5.49,100.0,Không,1,1,5.0,20.0,2,16.0507294,108.1792194, Nguyễn Đình Tứ,Hòa An,cẩm lệ,2,7.477510679119202,3.607527805824854,2.6095606978485524
3.95,68.0,Không,1,1,3.2,22.0,1,16.0398123,108.2477736, Trần Văn Thành,Khuê Mỹ,ngũ hành sơn,1,2.775202705417074,4.446991089567249,5.19703476166862
13.5,140.0,Không,1,1,4.5,32.0,2,16.0810631,108.217488, Lương Ngọc Quyến,Thuận Phước,hải châu,4,3.680746407541048,2.4490498089336112,3.078691608961818
8.1,91.0,Không,1,1,4.7,19.0,2,16.0209503,108.215313, Trần Huấn,Khuê Trung,cẩm lệ,2,5.961716239766386,4.302196988071364,4.23536536938587
11.1,105.0,Không,1,1,5.0,21.0,5,16.0585049,108.185654, Lý Triện,An Khê,thanh khê,7,6.660404026000368,2.783721542377011,1.8258467802323874
17.0,1.0,Không,1,0,9.0,13.0,3,16.0632776,108.2398685, Chính Hữu,Phước Mỹ,sơn trà,3,0.8409275303908963,3.0466458510424332,4.0369074638012075
19.7,86.85547250981791,Không,1,1,10.0,22.0,2,16.0660142,108.2416137, Phước Mỹ 1,Phước Mỹ,sơn trà,3,0.6471018461113585,3.2830750887996114,4.279706418687726
18.0,140.0,Không,1,1,5.0,23.0,2,16.048629,108.2433567, Mai Thúc Lân,Mỹ An,ngũ hành sơn,1,1.8545136052748432,3.606758729710618,4.456732819636649
18.5,94.0,Không,1,1,5.0,18.8,3,16.0316233,108.2127336, Xô Viết Nghệ Tĩnh,Khuê Trung,cẩm lệ,2,5.237488684143685,3.1053564921430876,3.030227854884885
15.8,90.0,Không,1,1,4.5,20.0,4,16.0434474,108.2173735, Lê Thanh Nghị,Hòa Cường,hải châu,4,4.007019681962558,1.8966254679872494,2.19065966190869
13.5,100.0,Không,1,1,5.0,20.0,2,16.0595819,108.2182244, Huỳnh Thúc Kháng,Nam Dương,hải châu,4,3.192238818625232,0.704429841397975,1.685299288306813
5.5,75.0,Không,1,1,4.5,17.0,3,16.033764,108.2131623, Chu Mạnh Trinh,Khuê Trung,cẩm lệ,2,5.04018331209715,2.8708848259674213,2.8279857644585062
4.3,100.0,Không,1,1,5.0,20.0,2,15.9902212,108.2115368, Đỗ Tự,Hòa Xuân,cẩm lệ,2,9.117393315509844,7.684672317780094,7.4742751319109875
4.15,100.0,Không,1,1,5.0,20.0,1,15.9970496,108.2150773, Hoàng Đình Ái,Hòa Xuân,cẩm lệ,2,8.272444011624037,6.938791037554091,6.789316842345563
5.45,100.0,Không,1,1,5.0,20.0,3,15.9999497,108.2153837, Mẹ Thứ,Hòa Xuân,cẩm lệ,2,7.968118372425422,6.620244977365063,6.4817065855884595
4.35,115.0,Không,1,1,4.5,25.0,3,16.0554848,108.1553766, Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,6,9.917383246685457,6.03832112693159,5.063737357990122
8.0,10.0,Không,1,1,6.0,17.0,3,16.0827378,108.244814, Lê Lâm,Phước Mỹ,sơn trà,3,1.996564099148415,4.372204553733791,5.321039836610613
4.3,75.0,Đông,1,1,5.0,15.0,3,16.0901491,108.2407351, Dương Văn An,Mân Thái,sơn trà,3,2.8886411884600895,4.590062129490787,5.465505606059654
4.59,103.0,Không,1,1,5.0,21.0,2,16.1043138,108.1351697, Xuân Thiều 7,Hòa Hiệp Nam,liên chiểu,6,12.790343380471187,9.55784477547795,8.905661447715685
16.2,106.0,Không,1,1,6.2,18.0,6,16.0572491,108.2429078, Nguyễn Duy Hiệu,An Hải Đông,sơn trà,3,0.9805890016436823,3.356247217313551,4.306093963796193
6.6,57.0,Không,1,0,4.0,14.5,3,16.0436101,108.2189014, Lê Bá Trinh,Hòa Cường,hải châu,4,3.8654882739096865,1.9391174478021835,2.299091536330625
4.9,45.0,Tây Bắc,1,1,7.5,6.0,3,16.0748573,108.2106611, Đinh Tiên Hoàng,Tam Thuận,thanh khê,7,4.09807436098415,1.684355024248506,2.1312717960264194
5.0,125.0,Không,1,1,5.0,25.0,2,16.0590136,108.1722533, Nguyễn Viết Xuân,Hòa Minh,liên chiểu,6,8.082903827445442,4.215281762968732,3.260262275353647
6.8,73.0,Không,1,1,4.5,16.0,3,16.0382452,108.2190396, Phan Huy Ôn,Hòa Cường Bắc,hải châu,4,4.242672513571202,2.499082677926075,2.7345637633959656
18.0,136.0,Không,1,1,6.0,22.0,3,16.048629,108.2433567, Mai Thúc Lân,Mỹ An,ngũ hành sơn,1,1.8545136052748432,3.606758729710618,4.456732819636649
11.3,120.0,Không,1,1,7.0,17.0,3,16.0361573,108.2200975, Tiên Sơn 7,Hòa Cường Nam,hải châu,4,4.328781476666738,2.7543029119366516,2.9851161314087613
3.61,10.0,Không,1,1,5.0,20.5,2,16.0417616,108.1687453, Nguyễn Thị Cận,Hòa An,cẩm lệ,2,8.812280302721344,4.999558629656229,4.012492678039266
5.5,125.0,Không,1,1,5.0,25.0,2,16.0954836,108.2284955, Phan Huy Thực.,Nại Hiên Đông,sơn trà,3,3.951819994414678,4.354498471681534,5.0565735644686
3.55,8.0,Không,1,1,4.0,21.0,1,16.0829214,108.1620827, Giáp Văn Cương,Hòa Minh,liên chiểu,6,9.359583724847703,5.894110567159861,5.190904139995863
4.3,7.0,Không,1,1,4.5,16.0,3,16.0825005,108.1603489, Lê Thiệt,Hòa Minh,liên chiểu,6,9.531286737984184,6.041923958396908,5.32242558054408
8.5,115.0,Không,1,1,5.0,23.0,2,16.0579292,108.2114082, Tôn Thất Tùng,Vĩnh Trung,thanh khê,7,3.9430582519834974,0.19378594362131346,0.9388221503467716
3.68,96.0,Không,1,1,5.0,19.0,2,15.9992464,108.2116823, Đô Đốc Tuyết,Hòa Xuân,cẩm lệ,2,8.215806830890585,6.685949227526858,6.4871850318153435
4.5,100.0,Không,1,1,5.0,20.0,2,16.009436,108.2250333, Thanh Lương 15,Hòa Xuân,cẩm lệ,2,6.592591728545273,5.740157684836883,5.804053670744137
9.2,86.85547250981791,Không,1,1,4.0,50.0,1,16.0789946,108.2149183, Hải Hồ,Thanh Bình,hải châu,4,3.824309318250638,2.167457805734444,2.7433922900828707
4.1,90.0,Không,1,1,5.0,18.0,2,16.0704092,108.1702857, Đặng Minh Khiêm,Hòa Minh,liên chiểu,6,8.289531022285525,4.5819963241911355,3.759617852057766
8.8,60.0,Không,1,0,5.0,12.0,4,16.0512309,108.2443867, An Thượng 38,Mỹ An,ngũ hành sơn,1,1.5489294194260121,3.6260687754731418,4.5132904749324485
5.9,78.0,Không,1,1,4.5,17.0,3,16.0640533,108.1828463, Cù Chính Lan,An Khê,thanh khê,7,6.92376902037893,3.1191641266056074,2.2515607929757735
8.6,100.0,Không,1,1,5.0,20.0,3,16.0404694,108.2209616, Hàn Thuyên,Hòa Cường Bắc,hải châu,4,3.923874706317377,2.3467167350895424,2.6959151556381533
5.6,90.0,Không,1,1,5.0,18.0,2,16.0599586,108.1831612, Nguyễn Phước Thái,An Khê,thanh khê,7,6.911105656818458,3.0476538107047317,2.1089397739876907
7.5,103.0,Không,1,1,5.0,20.5,2,16.0699327,108.1866018, Kỳ Đồng,Thanh Khê Đông,thanh khê,7,6.545045259410139,2.9101955209268313,2.221295328304604
22.7,150.0,Không,1,1,10.0,15.0,2,16.0475884,108.2453787, An Thượng 6,Mỹ An,ngũ hành sơn,1,1.9286299228176473,3.8495031483130338,4.693159108174635
3.9,80.0,Không,1,0,5.0,16.0,1,16.0723676,108.1691148, Phú Lộc 14,Hòa Minh,liên chiểu,6,8.432938900380046,4.762482349928247,3.9620865112555057
4.7,8.0,Không,1,1,4.0,21.0,2,16.0515707,108.1690183, Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,6,8.531294466356936,4.648040614066929,3.654241019885518
83.0,170.0,Đông,1,1,7.0,25.0,2,16.0693686,108.2250334, Bạch Đằng,Hải Châu I,hải châu,4,2.459543293465843,1.7905561800065912,2.745247382688979
10.0,5.0,Nam,1,1,5.0,10.0,3,16.0653878,108.218151, Trần Bình Trọng,Hải Châu II,hải châu,4,3.1460184074681803,0.9413045608016644,1.8876052646236712
7.1,118.0,Không,1,1,5.0,23.0,3,16.0943304,108.227211, Dương Lâm,Nại Hiên Đông,sơn trà,3,3.917695595687666,4.182055820616124,4.874808218172202
4.4,100.0,Không,1,1,5.0,20.0,3,16.0800398,108.1451002, Bàu Vàng 5,Hòa Khánh Bắc,liên chiểu,6,11.089000635069292,7.468192563264781,6.657009993446275
2.87,58.0,Không,0,1,4.0,14.0,2,16.0698397,108.2115701, Lê Duẩn,Tân Chính,thanh khê,7,3.88841536044275,1.1258653402444132,1.690805522306393
3.68,100.0,Không,0,1,5.0,20.0,2,16.0278331,108.2456894, Trần Hoành,Khuê Mỹ,ngũ hành sơn,1,4.10552862853,5.067891080145078,5.6365461279783355
4.8,76.0,Không,1,1,4.0,19.0,2,16.0319446,108.2265569, Phạm Văn Bạch,Hòa Cường Nam,hải châu,4,4.282195169655055,3.4579835534767223,3.7891655554395003
5.4,98.0,Không,1,1,5.0,19.0,2,16.0432802,108.2197778, Hóa Quê Trung,Hòa Cường Bắc,hải châu,4,3.8143320653530943,2.011400856484286,2.3941099860152857
4.95,75.0,Không,1,1,4.5,16.5,3,16.033764,108.2131623, Chu Mạnh Trinh,Khuê Trung,cẩm lệ,2,5.04018331209715,2.8708848259674213,2.8279857644585062
17.5,130.0,Không,1,1,6.4,23.0,4,16.0438995,108.2150564, Tiểu La,Hòa Cường Bắc,hải châu,4,4.181375552417888,1.782537511421301,1.9824285931780337
4.95,73.0,Không,1,1,4.5,16.0,2,16.0312244,108.2131143, Nguyễn Hành,Khuê Trung,cẩm lệ,2,5.239883531090807,3.1512419680129105,3.086051758216119
3.45,6.0,Không,0,1,5.0,12.0,2,16.077247,108.2196748, Lý Tự Trọng,Thạch Thang,hải châu,4,3.280930062097949,2.126937362188647,2.8679327567243256
6.2,100.0,Đông,1,1,5.0,20.0,4,16.0126075,108.2193499, Bùi Công Trừng,Hòa Xuân,cẩm lệ,2,6.525246944650287,5.272355429691573,5.249471819378048
3.3,75.0,Không,1,1,5.0,15.0,1,16.0751917,108.169772, Phú Lộc 5,Hòa Minh,liên chiểu,6,8.399583299622382,4.798137965140421,4.042714657364178
6.5,17.0,Không,0,1,7.2,24.0,1,16.0563801,108.246888, Nguyễn Văn Thoại,Mỹ An,ngũ hành sơn,1,0.944368467111763,3.788963724099029,4.732906610523729
3.65,8.0,Không,0,1,4.5,18.0,1,16.0600634,108.2135488, Nguyễn Hoàng,Bình Hiên,hải châu,4,3.677019358396333,0.20875683873552733,1.206391277618806
2.25,87.0,Không,0,1,6.0,19.6,1,16.0590007,108.2212969, Trưng Nữ Vương,Bình Hiên,hải châu,4,2.8835853412580748,1.0357537402623729,2.003376921739127
6.7,8.0,Không,0,1,4.5,18.5,3,16.0756146,108.2240876, Quang Trung,Thạch Thang,hải châu,4,2.776651275098416,2.2109342673607557,3.0657037619550693
12.6,125.0,Không,1,1,8.0,17.0,4,16.0564139,108.2085306, Nguyễn Tri Phương,Hòa Thuận Tây,hải châu,4,4.279077821821316,0.4902164192820177,0.6338678126682145
7.5,160.0,Không,1,1,12.0,14.0,1,16.0507294,108.1792194, Nguyễn Đình Tứ,Hòa An,cẩm lệ,2,7.477510679119202,3.607527805824854,2.6095606978485524
4.05,120.0,Nam,1,1,5.0,24.0,2,16.0212756,108.2004817, Bùi Vịnh,Hòa Thọ Đông,cẩm lệ,2,6.975815789478457,4.412896672312063,3.984146342579829
1.55,44.0,Không,0,1,6.0,7.4,1,16.0695465,108.2024317, Hải Phòng,Tam Thuận,thanh khê,7,4.854866756660014,1.4719560640943876,1.3645590102452603
4.48,105.0,Không,1,1,5.0,21.0,3,16.0224568,108.198476, Lê Duy Lương,Hòa Phát,cẩm lệ,2,7.044527669918478,4.351883199212661,3.8726147608104475
1.6,33.0,Đông Nam,0,1,3.5,9.0,1,16.0577109,108.2071212, Nguyễn Tri Phương,Thạc Gián,thanh khê,7,4.398151517273825,0.5298745855721378,0.4799047847964753
2.95,73.0,Đông Nam,0,1,3.8,21.0,2,16.0251095,108.2463434, K20,Khuê Mỹ,ngũ hành sơn,1,4.403984695624757,5.330362644096989,5.871213715656738
3.62,117.0,Tây Bắc,0,1,4.9,22.0,3,16.0547006,108.2120177, Nguyễn Hoàng,Bình Thuận,hải châu,4,3.965583353912869,0.5509146667301856,1.0387707387647815
3.25,104.0,Không,0,1,6.0,17.5,1,16.0583615,108.1683251, Tô Hiệu,Hòa Minh,liên chiểu,6,8.507768670810812,4.637246247012794,3.6767147568359637
10.8,77.0,Không,1,1,7.7,10.0,3,16.0810631,108.217488, Lương Ngọc Quyến,Thanh Bình,hải châu,4,3.680746407541048,2.4490498089336112,3.078691608961818
4.95,55.0,Đông,0,1,4.5,12.1,2,16.0753408,108.21245, Ông Ích Khiêm,Tam Thuận,thanh khê,7,3.929476988799527,1.736742838917101,2.2623473231011815
7.9,70.0,Tây Bắc,1,1,4.6,15.0,3,16.0660304,108.182963, Trần Cao Vân,Thanh Khê Đông,thanh khê,7,6.911780426380437,3.148430426905482,2.322831028240368
2.3,81.0,Không,1,1,4.5,18.0,1,16.0504468,108.1725377, Nhơn Hòa 3,Hòa An,cẩm lệ,2,8.184028394421764,4.3068882958150745,3.3097516351155
1.79,40.0,Đông,0,1,3.5,12.7,2,16.0718385,108.1883741, Trần Cao Vân,Xuân Hà,thanh khê,7,6.378068160242131,2.830663747943176,2.226242239621569
4.3,104.0,Không,1,1,5.0,21.0,3,16.0224568,108.198476, Lê Duy Lương,Hòa Phát,cẩm lệ,2,7.044527669918478,4.351883199212661,3.8726147608104475
1.75,33.0,Không,0,1,4.2,7.5,3,16.052016,108.2141211, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,4,3.8501300898541233,0.8871212284883858,1.3542273728919043
